id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence,average_watts,weighted_average_watts,sport_type
2417731920,Morning Ride,80892.9,3:03:28,Ride,7.349,2019-06-02 11:05:34+00:00,165.0,b1683032,126.3,3:35:25,2486.5,,63.7,225.9,,Ride
2429659685,Evening Ride,48676.8,1:41:23,Ride,8.002,2019-06-06 22:00:42+00:00,57.0,b1683032,115.1,1:42:06,1614.7,,69.9,265.4,,Ride
2431694598,Afternoon Ride,43701.0,1:31:49,Ride,7.933,2019-06-07 19:55:51+00:00,63.0,b1683032,118.9,1:33:59,1454.6,,72.0,264.0,,Ride
2433801278,Lunch Swim,1800.0,0:33:29,Swim,0.896,2019-06-08 16:02:01+00:00,0.0,,,0:48:03,,,20.9,,,Swim
2437001553,Lunch Swim,2650.0,0:44:38,Swim,0.99,2019-06-09 15:55:32+00:00,0.0,,,0:56:06,,,20.8,,,Swim
2440225780,Afternoon Swim,1850.0,0:31:26,Swim,0.981,2019-06-10 21:41:52+00:00,0.0,,,0:50:17,,,24.5,,,Swim
2441940359,Lunch Swim,2500.0,0:42:12,Swim,0.987,2019-06-11 16:01:56+00:00,0.0,,,0:52:09,,,23.4,,,Swim
2442979407,Afternoon Ride,60123.9,2:02:22,Ride,8.189,2019-06-11 21:45:13+00:00,68.0,b1683032,149.3,2:09:01,2025.0,,69.7,275.8,,Ride
2444597955,Lunch Swim,2900.0,0:46:52,Swim,1.031,2019-06-12 15:56:55+00:00,0.0,,,0:57:26,,,25.6,,,Swim
2448236818,45 min 90s Pop Ride with Olivia Amato,26763.3,0:44:58,Ride,9.92,2019-06-14 00:39:38+00:00,0.0,b5274657,57.2,0:44:58,604.9,,74.5,224.2,232,Ride
2448255065,10 min Cool Down Ride with Hannah Marie Corbin,3653.2,0:09:56,Ride,6.13,2019-06-14 01:29:49+00:00,0.0,b5274657,,0:09:56,50.2,,51.9,84.2,86,Ride
2449621276,Lunch Swim,3100.0,0:51:56,Swim,0.995,2019-06-14 15:55:52+00:00,0.0,,,1:01:08,,,24.7,,,Swim
2450381625,Evening Ride,36780.2,1:14:56,Ride,8.181,2019-06-14 22:34:03+00:00,62.0,b1683032,137.6,1:16:34,1234.5,,66.1,274.6,,Ride
2451913294,Morning Walk,5047.2,0:38:59,Walk,2.158,2019-06-15 13:24:18+00:00,14.0,g1453101,134.2,0:40:37,,,71.8,,,Walk
2455363914,Lunch Swim,600.0,0:10:31,Swim,0.951,2019-06-16 15:46:58+00:00,0.0,,,0:12:19,,,22.9,,,Swim
2455469114,Lunch Swim,400.0,0:07:41,Swim,0.868,2019-06-16 16:03:23+00:00,0.0,,,0:13:12,,,21.1,,,Swim
2457778895,Lunch Swim,1250.0,0:24:24,Swim,0.854,2019-06-17 15:59:13+00:00,0.0,,,0:27:32,,,23.2,,,Swim
2457842194,Lunch Swim,1100.0,0:16:49,Swim,1.09,2019-06-17 16:19:10+00:00,0.0,,,0:20:38,,,24.3,,,Swim
2458894909,Afternoon Ride,65209.8,2:17:25,Ride,7.909,2019-06-17 21:38:30+00:00,62.0,b1683032,133.8,2:18:11,2058.0,,68.4,249.6,,Ride
2460496701,Lunch Swim,1050.0,0:17:12,Swim,1.017,2019-06-18 15:57:17+00:00,0.0,,,0:19:41,,,22.4,,,Swim
2460600024,Lunch Swim,2050.0,0:32:03,Swim,1.066,2019-06-18 16:13:32+00:00,0.0,,,0:35:37,,,25.2,,,Swim
2461809676,Afternoon Ride,74860.8,2:38:48,Ride,7.857,2019-06-18 21:58:39+00:00,117.0,b1683032,133.9,2:40:34,2353.9,,67.4,247.1,,Ride
2463354365,Lunch Swim,1500.0,0:26:44,Swim,0.935,2019-06-19 15:58:05+00:00,0.0,,,0:31:55,,,25.2,,,Swim
2463417719,Lunch Swim,900.0,0:14:02,Swim,1.069,2019-06-19 16:32:57+00:00,0.0,,,0:17:35,,,23.2,,,Swim
2466146022,Lunch Swim,2000.0,0:32:51,Swim,1.015,2019-06-20 15:54:09+00:00,0.0,,,0:38:29,,,26.6,,,Swim
2466146235,Lunch Swim,600.0,0:09:02,Swim,1.107,2019-06-20 16:26:30+00:00,0.0,,,0:11:59,,,25.6,,,Swim
2466146398,Lunch Swim,200.0,0:01:51,Swim,1.802,2019-06-20 16:40:41+00:00,0.0,,,0:02:04,,,12.0,,,Swim
2467158918,Evening Ride,47009.4,1:41:08,Ride,7.747,2019-06-20 22:25:44+00:00,42.0,b1683032,125.1,1:42:17,1450.0,,70.7,239.0,,Ride
2468699380,Lunch Swim,2450.0,0:38:28,Swim,1.062,2019-06-21 15:50:38+00:00,0.0,,,0:59:49,,,26.1,,,Swim
2475483312,Afternoon Ride,73297.4,2:32:47,Ride,7.996,2019-06-23 20:07:44+00:00,95.0,b1683032,141.2,2:34:26,2358.8,,72.1,257.3,,Ride
2476933371,Lunch Swim,2000.0,0:33:31,Swim,0.995,2019-06-24 15:52:57+00:00,0.0,,,0:33:45,,,26.4,,,Swim
2476977100,Lunch Swim,500.0,0:07:15,Swim,1.149,2019-06-24 16:26:56+00:00,0.0,,,0:09:47,,,28.0,,,Swim
2480638727,Afternoon Ride,36706.5,1:15:16,Ride,8.128,2019-06-25 21:40:17+00:00,67.0,b1683032,145.3,1:16:41,1232.9,,69.2,273.0,,Ride
2480705603,Evening Swim,900.0,0:14:20,Swim,1.047,2019-06-25 23:11:47+00:00,0.0,,,0:30:46,,,23.0,,,Swim
2482436269,Lunch Swim,2800.0,0:43:43,Swim,1.067,2019-06-26 15:57:20+00:00,0.0,,,0:53:53,,,25.5,,,Swim
2485102452,Lunch Swim,2300.0,0:38:56,Swim,0.985,2019-06-27 15:53:19+00:00,0.0,,,0:43:10,,,25.9,,,Swim
2485110753,Lunch Swim,900.0,0:13:50,Swim,1.084,2019-06-27 16:29:42+00:00,0.0,,,0:16:07,,,23.0,,,Swim
2486015545,Afternoon Ride,40455.9,1:23:23,Ride,8.086,2019-06-27 21:39:20+00:00,38.0,b1683032,144.3,1:24:09,1282.0,,73.6,256.2,,Ride
2486046777,Evening Ride,5447.4,0:12:01,Ride,7.555,2019-06-27 23:12:31+00:00,19.0,b1683032,127.9,0:12:01,186.3,,66.0,258.4,,Ride
2488526369,Afternoon Swim,2550.0,0:41:52,Swim,1.015,2019-06-28 21:52:56+00:00,0.0,,,0:57:30,,,25.2,,,Swim
2490389711,Lunch Swim,3000.0,0:49:39,Swim,1.007,2019-06-29 15:56:09+00:00,0.0,,,0:55:51,,,25.7,,,Swim
2491216031,Afternoon Ride,77040.6,2:47:29,Ride,7.666,2019-06-29 21:39:30+00:00,123.0,b1683032,141.3,2:59:42,2386.8,,72.1,237.5,,Ride
2492899591,Lunch Swim,1550.0,0:27:31,Swim,0.939,2019-06-30 15:46:48+00:00,0.0,,,0:55:10,,,22.9,,,Swim
2495487178,Lunch Swim,3050.0,0:48:07,Swim,1.056,2019-07-01 15:52:30+00:00,0.0,,,0:54:33,,,25.2,,,Swim
2496477002,Afternoon Ride,54510.5,1:54:01,Ride,7.968,2019-07-01 21:35:47+00:00,58.0,b1683032,141.3,1:54:32,1719.9,,72.7,251.4,,Ride
2499339360,Afternoon Ride super easy,37059.8,1:18:54,Ride,7.828,2019-07-02 21:47:20+00:00,38.0,b1683032,123.9,1:19:53,1151.5,,73.1,243.2,,Ride
2501081610,Lunch Swim,1000.0,0:17:58,Swim,0.928,2019-07-03 16:05:44+00:00,0.0,,,0:20:11,,,23.5,,,Swim
2501148829,Lunch Swim,800.0,0:15:35,Swim,0.856,2019-07-03 16:26:04+00:00,0.0,,,0:17:49,,,28.0,,,Swim
2506579997,Lunch Swim,2300.0,0:37:32,Swim,1.021,2019-07-05 16:00:21+00:00,0.0,,,0:43:00,,,26.4,,,Swim
2509544938,Lunch Swim,2700.0,0:49:31,Swim,0.909,2019-07-06 15:54:12+00:00,0.0,,,1:00:04,,,,,,Swim
2514993071,Lunch Swim,800.0,0:13:39,Swim,0.977,2019-07-08 16:01:39+00:00,0.0,,,0:14:28,,,24.0,,,Swim
2514993635,Lunch Swim,800.0,0:11:13,Swim,1.189,2019-07-08 16:12:13+00:00,0.0,,,0:15:58,,,29.1,,,Swim
2516299179,Afternoon Ride,56252.4,1:49:04,Ride,8.596,2019-07-08 21:41:57+00:00,56.0,b1683032,138.0,2:01:27,1867.3,,72.4,285.3,,Ride
2517910810,Lunch Swim,2700.0,0:43:40,Swim,1.031,2019-07-09 16:01:44+00:00,0.0,,,0:48:46,,,26.3,,,Swim
2519035485,Afternoon Ride,44582.3,1:35:44,Ride,7.762,2019-07-09 21:48:33+00:00,52.0,b1683032,133.9,1:39:19,1341.5,,70.3,233.5,,Ride
2523563008,Lunch Swim,3000.0,0:48:13,Swim,1.037,2019-07-11 15:57:00+00:00,0.0,,,0:50:59,,,26.5,,,Swim
2524572213,Evening Ride,42949.1,1:31:44,Ride,7.803,2019-07-11 22:18:14+00:00,50.0,b1683032,124.3,1:32:31,1310.6,,71.3,238.1,,Ride
2526102563,Lunch Swim,350.8,0:17:56,Swim,0.326,2019-07-12 15:47:05+00:00,0.0,,,0:17:56,,,24.6,,,Swim
2526103300,Lunch Swim,10.8,0:02:14,Swim,0.081,2019-07-12 16:15:24+00:00,0.0,,,0:02:14,,,,,,Swim
2526103763,Lunch Swim,187.1,0:04:57,Swim,0.63,2019-07-12 16:19:13+00:00,0.0,,,0:04:57,,,14.0,,,Swim
2527006408,Lunch Swim,178.5,0:03:50,Swim,0.776,2019-07-12 16:34:22+00:00,0.0,,,0:03:50,,,21.0,,,Swim
2529807067,Afternoon Ride,52184.3,1:54:04,Ride,7.625,2019-07-13 21:48:30+00:00,122.0,b1683032,147.2,1:55:03,1616.1,,73.8,236.1,,Ride
2534424710,Lunch Swim,1300.0,0:22:51,Swim,0.948,2019-07-15 15:49:02+00:00,0.0,,,0:41:49,,,22.8,,,Swim
2535521993,Evening Ride,44636.7,1:32:43,Ride,8.024,2019-07-15 22:56:42+00:00,44.0,b1683032,138.3,1:32:43,1360.6,,73.4,244.6,,Ride
2538503807,Evening Swim,1547.5,0:34:18,Swim,0.752,2019-07-16 23:31:31+00:00,0.0,,,0:34:18,,,28.9,,,Swim
2540310655,Lunch Swim,2150.0,0:39:54,Swim,0.898,2019-07-17 15:59:06+00:00,0.0,,,0:51:23,,,26.7,,,Swim
2541214166,Afternoon Ride,19837.0,0:40:54,Ride,8.084,2019-07-17 21:24:07+00:00,30.0,b1683032,126.2,0:42:48,633.4,,74.0,258.1,,Ride
2541371022,Evening Ride,19355.7,0:44:43,Ride,7.214,2019-07-17 23:04:14+00:00,40.0,b1683032,109.5,0:45:24,581.2,,69.2,216.6,,Ride
2543058633,Lunch Swim,2000.0,0:32:33,Swim,1.024,2019-07-18 16:02:02+00:00,0.0,,,0:41:59,,,23.4,,,Swim
2548578364,Morning Ride,161643.0,5:31:39,Ride,8.123,2019-07-20 11:10:12+00:00,510.0,b1683032,141.3,6:20:04,5035.0,,75.1,253.0,,Ride
2557886262,15 min Tabata Ride with Ally Love,8545.6,0:14:59,Ride,9.506,2019-07-23 23:53:01+00:00,0.0,b1683032,,0:14:59,176.7,,76.1,196.5,194,Ride
2557892348,15 min Tabata Ride with Ally Love,0.0,0:00:00,Ride,0.0,2019-07-24 00:09:51+00:00,0.0,b1683032,,0:00:00,,,,,,Ride
2557922691,15 min 80s Ride with Hannah Marie Corbin,9849.2,0:14:58,Ride,10.968,2019-07-24 00:12:29+00:00,0.0,b1683032,166.0,0:14:58,267.4,,82.1,297.7,297,Ride
2576044380,Morning Walk,5160.5,1:23:04,Walk,1.035,2019-07-30 14:59:48+00:00,95.0,g1453101,98.4,1:47:16,,,48.0,,,Walk
2577123873,Afternoon Walk,13326.5,3:25:44,Walk,1.08,2019-07-30 19:42:57+00:00,109.0,g1453101,98.8,4:14:12,,,47.7,,,Walk
2582867672,Evening Ride,44436.4,1:29:48,Ride,8.247,2019-08-01 22:30:15+00:00,54.0,b1683032,153.1,1:33:29,1404.2,,75.0,260.6,,Ride
2587226572,Morning Ride,78733.7,2:29:32,Ride,8.775,2019-08-03 13:04:21+00:00,125.0,b1683032,154.6,2:36:37,2612.8,,75.5,291.2,,Ride
2590701763,Lunch Swim,2000.0,0:35:01,Swim,0.952,2019-08-04 15:55:13+00:00,0.0,,,0:49:33,,,23.4,,,Swim
2590691971,Lunch Swim,500.0,0:06:43,Swim,1.241,2019-08-04 16:39:42+00:00,0.0,,,0:07:49,,,23.6,,,Swim
2594210165,Afternoon Ride,42280.4,1:26:55,Ride,8.107,2019-08-05 21:46:21+00:00,59.0,b1683032,152.2,1:26:55,1359.4,,74.1,260.7,,Ride
2617108356,MIght MAC Swim,6920.2,1:57:00,Swim,0.986,2019-08-11 11:00:00+00:00,0.0,,,1:57:00,,,,,,Swim
2616896908,Afternoon Ride,26786.0,0:50:05,Ride,8.914,2019-08-13 21:49:35+00:00,28.0,b1683032,154.8,0:51:01,886.0,,79.3,294.8,,Ride
2616897466,Evening Ride,18540.5,0:42:27,Ride,7.279,2019-08-13 22:41:00+00:00,27.0,b1683032,144.1,0:43:02,545.9,,75.8,214.3,,Ride
2619875260,45 min Tabata Ride with Robin Arzon,20486.9,0:43:03,Ride,7.931,2019-08-15 00:33:50+00:00,0.0,b5274657,,0:43:03,392.6,,69.7,152.0,175,Ride
2621660077,Lunch Swim,1050.0,0:16:50,Swim,1.04,2019-08-15 16:11:09+00:00,0.0,,,0:20:19,,,23.1,,,Swim
2626940789,Morning Ride,62022.6,1:54:37,Ride,9.019,2019-08-17 12:32:52+00:00,97.0,b1683032,149.8,2:14:42,2172.7,,79.6,315.9,,Ride
2627036983,Morning Ride,9148.0,0:21:11,Ride,7.197,2019-08-17 14:54:42+00:00,22.0,b1683032,139.3,0:21:27,283.4,,68.4,223.0,,Ride
2627734067,Lunch Swim,550.0,0:16:18,Swim,0.562,2019-08-17 15:58:53+00:00,0.0,,,0:26:18,,,22.0,,,Swim
2631347517,Evening Ride,29729.3,1:02:46,Ride,7.894,2019-08-18 23:23:16+00:00,33.0,b1683032,126.2,1:02:46,921.2,,72.2,244.6,,Ride
2633866417,Afternoon Ride,49959.0,1:45:29,Ride,7.894,2019-08-19 21:44:58+00:00,56.0,b1683032,140.0,1:47:17,1590.9,,74.0,251.4,,Ride
2635696510,Lunch Swim,1150.0,0:19:02,Swim,1.007,2019-08-20 15:54:12+00:00,0.0,,,0:21:36,,,25.1,,,Swim
2635760592,Lunch Swim,1300.0,0:19:23,Swim,1.118,2019-08-20 16:20:02+00:00,0.0,,,0:27:16,,,27.1,,,Swim
2638821819,Lunch Swim,2100.0,0:35:09,Swim,0.996,2019-08-21 16:04:11+00:00,0.0,,,0:52:09,,,25.8,,,Swim
2639947683,Evening Ride,45429.0,1:32:46,Ride,8.162,2019-08-21 22:38:14+00:00,28.0,b1683032,139.2,1:33:52,1440.6,,74.9,258.8,,Ride
2639982858,Evening Ride,8949.6,0:20:58,Ride,7.114,2019-08-22 00:12:39+00:00,20.0,b1683032,130.6,0:20:58,280.1,,71.8,222.6,,Ride
2641725164,Lunch Swim,1950.0,0:30:31,Swim,1.065,2019-08-22 16:02:33+00:00,0.0,,,0:42:31,,,28.0,,,Swim
2644564251,Lunch Swim,1200.0,0:36:55,Swim,0.542,2019-08-23 15:53:00+00:00,0.0,,,0:48:28,,,29.8,,,Swim
2653510942,Lunch Swim,2900.0,0:44:50,Swim,1.078,2019-08-26 15:56:09+00:00,0.0,,,0:56:19,,,26.8,,,Swim
2664850610,Lunch Swim,300.0,0:07:03,Swim,0.709,2019-08-30 15:50:51+00:00,0.0,,,0:07:11,,,,,,Swim
2671968501,Afternoon Ride,53234.1,1:46:22,Ride,8.341,2019-09-01 17:35:28+00:00,95.0,b1683032,154.8,1:56:23,1814.1,,80.5,284.3,,Ride
2671969430,Afternoon Ride,53015.1,1:52:23,Ride,7.862,2019-09-01 19:40:05+00:00,42.0,b1683032,151.6,2:08:20,1588.7,,76.4,235.6,,Ride
2677848888,30 min Sweat Steady Ride with Jess King,17928.1,0:29:58,Ride,9.971,2019-09-04 00:03:35+00:00,0.0,b5274657,,0:29:58,406.3,,73.9,226.0,229,Ride
2677883084,15 min Tabata Ride with Ally Love,4103.8,0:10:15,Ride,6.673,2019-09-04 00:38:34+00:00,0.0,b5274657,,0:10:15,60.3,,58.3,98.0,108,Ride
2683791520,Evening Ride,36666.0,1:14:31,Ride,8.201,2019-09-05 22:37:05+00:00,38.0,b1683032,135.6,1:14:54,1186.7,,73.9,265.4,,Ride
2747522112,Morning Ride,175137.0,6:25:02,Ride,7.581,2019-09-28 11:35:39+00:00,559.0,b1683032,151.9,8:18:14,5376.6,,69.9,232.7,,Ride
2750833203,Morning Ride,161117.0,6:12:18,Ride,7.213,2019-09-29 11:44:25+00:00,256.0,b1683032,132.7,7:44:32,4749.3,,66.9,212.6,,Ride
2797045685,Afternoon Ride,37032.0,1:22:53,Ride,7.447,2019-10-17 21:50:06+00:00,77.0,b1683032,152.7,1:26:32,1172.3,,68.5,235.7,,Ride
2798954101,Afternoon Ride,44015.2,1:35:16,Ride,7.7,2019-10-18 19:25:45+00:00,56.0,b1683032,142.7,1:36:00,1363.9,,73.1,238.6,,Ride
2800910233,Lunch Walk,1177.4,0:15:47,Walk,1.243,2019-10-19 15:20:27+00:00,6.0,g1453101,98.0,0:23:24,,,49.0,,,Walk
2804275707,Lunch Ride,54277.6,1:53:12,Ride,7.991,2019-10-20 15:53:29+00:00,65.0,b1683032,146.3,1:56:44,1706.2,,74.6,251.2,,Ride
2814602854,Afternoon Ride,45947.3,1:41:37,Ride,7.536,2019-10-24 21:23:55+00:00,49.0,b1683032,137.8,1:42:04,1386.0,,74.3,227.3,,Ride
2822419006,Afternoon Ride,65580.1,2:19:12,Ride,7.852,2019-10-27 19:20:43+00:00,147.9,b1683032,,2:21:38,2201.5,,,263.6,,Ride
2850919593,45 min Live DJ Ride with Robin Arzon,21838.7,0:44:59,Ride,8.091,2019-11-08 23:00:52+00:00,0.0,b5274657,85.6,0:44:59,402.7,,74.0,149.2,158,Ride
2858689867,30 min HRZ Max Capacity Ride with Jennifer Jacobs,17831.5,0:30:04,Ride,9.884,2019-11-12 00:04:29+00:00,0.0,b5274657,6.1,0:30:04,404.5,,77.1,224.2,228,Ride
2865571007,45 min Low Impact Ride with Hannah Marie Corbin,26087.4,0:44:57,Ride,9.673,2019-11-15 00:50:22+00:00,0.0,b5274657,132.7,0:44:57,567.0,,73.6,210.2,216,Ride
2869395206,45 min Sweat Steady Ride with Jess King,22917.0,0:41:35,Ride,9.185,2019-11-16 16:52:40+00:00,0.0,b5274657,129.6,0:41:35,451.3,,73.7,180.9,181,Ride
2882260386,45 min Classic Rock Ride with Jess King,24075.7,0:44:58,Ride,8.924,2019-11-22 00:37:31+00:00,0.0,b5274657,,0:44:58,548.0,,71.6,203.1,225,Ride
2883985527,45 min Classic Rock Ride with Hannah Marie Corbin,24059.6,0:44:57,Ride,8.921,2019-11-22 21:57:38+00:00,0.0,b5274657,,0:44:57,473.1,,74.5,175.4,181,Ride
2894034810,20 min 90s Pop Ride with Hannah Marie Corbin,12906.9,0:19:58,Ride,10.774,2019-11-26 23:54:50+00:00,0.0,b5274657,,0:19:58,332.8,,74.0,277.8,278,Ride
2894060471,15 min 90s Rock Ride with Emma Lovewell,7354.7,0:14:46,Ride,8.301,2019-11-27 00:17:20+00:00,0.0,b1683032,133.0,0:14:46,123.3,,70.1,139.2,139,Ride
2894070652,5 min Cool Down Ride with Jess King,3009.5,0:04:57,Ride,10.133,2019-11-27 00:34:23+00:00,0.0,b5274657,,0:04:57,69.4,,76.5,233.7,223,Ride
2896131222,45 min Pop Ride with Hannah Marie Corbin,23126.2,0:44:58,Ride,8.572,2019-11-27 22:13:28+00:00,0.0,b5274657,106.8,0:44:58,410.2,,72.0,152.0,152,Ride
2898338023,Afternoon Ride,52982.5,1:54:01,Ride,7.745,2019-11-28 20:19:29+00:00,55.0,b1683032,156.9,1:54:34,1607.7,,73.3,235.0,,Ride
2902223199,60 min Hip Hop Ride with Hannah Frankson,31961.5,0:59:57,Ride,8.886,2019-11-30 16:35:23+00:00,0.0,b5274657,64.1,0:59:57,608.6,,70.3,169.2,175,Ride
2909711925,30 min Pop Ride with Olivia Amato,17252.1,0:29:57,Ride,9.601,2019-12-04 00:31:01+00:00,0.0,b5274657,,0:29:57,363.4,,77.4,202.2,203,Ride
2914052560,20 min HIIT Ride with Hannah Marie Corbin,12713.8,0:19:57,Ride,10.621,2019-12-06 00:25:17+00:00,0.0,b5274657,,0:19:57,323.0,,77.1,269.9,270,Ride
2914067046,10 min Warm Up Ride with Kendall Toole,4425.7,0:09:57,Ride,7.413,2019-12-06 00:47:41+00:00,0.0,b5274657,,0:09:57,69.8,,64.9,116.9,122,Ride
2915866935,45 min Intervals & Arms Ride with Hannah Marie Corbin,24639.0,0:44:57,Ride,9.136,2019-12-06 22:51:12+00:00,0.0,b5274657,61.6,0:44:57,478.9,,74.7,177.6,177,Ride
2917744733,45 min 60s Ride with Hannah Marie Corbin,26731.1,0:44:58,Ride,9.908,2019-12-07 16:51:38+00:00,0.0,b5274657,,0:44:58,608.0,,75.7,225.3,227,Ride
2925183546,30 min Advanced Beginner Ride with Hannah Marie Corbin,18829.3,0:29:58,Ride,10.472,2019-12-11 00:27:58+00:00,0.0,b5274657,,0:29:58,462.4,,72.9,257.2,264,Ride
2929355293,45 min 70s Ride with Hannah Marie Corbin,28115.2,0:46:02,Ride,10.179,2019-12-13 00:30:52+00:00,0.0,b5274657,,0:46:02,671.1,,73.5,243.0,253,Ride
2947802679,Afternoon Ride,36940.6,1:18:33,Ride,7.838,2019-12-21 20:37:13+00:00,45.0,b1683032,140.3,1:19:43,1166.4,,77.9,247.5,,Ride
2958882391,60 min Classic Rock Ride with Hannah Marie Corbin,33071.9,0:59:58,Ride,9.192,2019-12-26 23:48:19+00:00,0.0,b5274657,,0:59:58,709.7,,67.1,197.3,207,Ride
2960922907,30 min Classic Rock Ride with Hannah Marie Corbin,16367.0,0:29:58,Ride,9.103,2019-12-27 21:02:27+00:00,0.0,b5274657,,0:29:58,332.5,,70.3,184.9,193,Ride
2960990267,30 min Trap Music Ride with Jess King,14097.8,0:29:57,Ride,7.845,2019-12-27 21:37:49+00:00,0.0,b5274657,,0:29:57,233.3,,67.8,129.8,148,Ride
2963260597,45 min Country Ride with Hannah Marie Corbin,24960.9,0:44:56,Ride,9.258,2019-12-28 17:16:36+00:00,0.0,b5274657,,0:44:56,520.1,,71.8,192.9,202,Ride
2968832103,45 min Best of the Decade Ride with Hannah Marie Corbin,26650.7,0:45:39,Ride,9.73,2019-12-30 21:20:57+00:00,0.0,b5274657,68.2,0:45:39,610.4,,76.4,222.9,228,Ride
2968865418,15 min Pop Ride with Kendall Toole,4860.2,0:13:25,Ride,6.038,2019-12-30 22:10:03+00:00,0.0,b5274657,,0:13:25,75.5,,54.8,93.8,109,Ride
2979526998,45 min Classic Rock Ride with Hannah Marie Corbin,25475.9,0:44:58,Ride,9.443,2020-01-03 22:48:10+00:00,0.0,b5274657,2.7,0:44:58,540.4,,73.9,200.3,213,Ride
2979557335,Evening Run,1954.7,0:12:16,Run,2.656,2020-01-03 23:37:36+00:00,0.0,g3714779,166.5,0:12:16,,,74.0,,,Run
2991832926,60 min Classic Rock Ride with Hannah Marie Corbin,30674.0,0:59:59,Ride,8.523,2020-01-08 00:55:45+00:00,0.0,b5274657,,0:59:59,628.1,,68.0,174.5,193,Ride
3002099429,60 min Hip Hop Ride with Hannah Frankson,31446.5,0:59:49,Ride,8.762,2020-01-11 15:40:42+00:00,0.0,b5274657,,0:59:49,625.2,,70.0,174.2,186,Ride
3012152367,60 min Pop Ride with Hannah Marie Corbin,36564.2,0:59:56,Ride,10.168,2020-01-14 23:59:47+00:00,0.0,b5274657,,0:59:56,874.5,,69.0,243.2,250,Ride
3017988871,Evening Ride,0.0,0:52:28,Ride,0.0,2020-01-17 00:32:15+00:00,0.0,b1683032,147.7,0:52:28,,,,,,Ride
3020234363,45 min 2000s Ride with Hannah Marie Corbin,23142.3,0:44:58,Ride,8.578,2020-01-17 22:50:36+00:00,0.0,b1683032,,0:44:58,428.5,,72.0,158.8,168,Ride
3020263562,Evening Run,2001.1,0:12:42,Run,2.626,2020-01-17 23:38:25+00:00,0.0,g1453101,137.1,0:14:48,,,73.4,,,Run
3032265078,15 min Country Ride with Hannah Marie Corbin,8255.9,0:14:58,Ride,9.194,2020-01-21 23:53:59+00:00,0.0,b1683032,85.8,0:14:58,240.4,,72.4,267.7,256,Ride
3032301995,15 min Tabata Ride with Leanne Hainsby,8207.6,0:14:57,Ride,9.15,2020-01-22 00:13:17+00:00,0.0,b5274657,76.9,0:14:57,163.9,,70.3,182.7,181,Ride
3042719776,30 min 2000s Ride with Kendall Toole,19424.7,0:30:00,Ride,10.792,2020-01-25 17:26:21+00:00,0.0,b5274657,,0:30:00,503.7,,71.9,279.8,285,Ride
3052388135,30 min Rock Ride with Hannah Marie Corbin,15771.5,0:29:57,Ride,8.777,2020-01-29 00:40:29+00:00,0.0,b5274657,,0:29:57,303.7,,76.4,169.0,174,Ride
3058039107,45 min 90s Ride with Hannah Marie Corbin,23013.6,0:45:55,Ride,8.353,2020-01-31 00:01:53+00:00,0.0,b5274657,,0:45:55,465.9,,73.4,169.1,173,Ride
3060403198,45 min Pop Ride with Hannah Marie Corbin,22579.0,0:44:58,Ride,8.369,2020-01-31 22:35:53+00:00,0.0,b5274657,,0:44:58,396.0,,71.5,146.8,155,Ride
3072611287,45 min Climb Ride with Hannah Marie Corbin,25813.8,0:44:21,Ride,9.701,2020-02-05 00:25:27+00:00,0.0,b5274657,,0:44:21,568.9,,77.5,213.8,236,Ride
3078390831,60 min Rock Ride with Hannah Marie Corbin,33458.2,0:59:59,Ride,9.297,2020-02-07 00:57:57+00:00,0.0,b5274657,,0:59:59,711.4,,75.7,197.7,221,Ride
3080618253,45 min Pop Ride with Hannah Marie Corbin,22675.6,0:44:52,Ride,8.423,2020-02-07 22:02:54+00:00,0.0,b5274657,,0:44:52,403.8,,72.4,150.0,157,Ride
3080654638,Afternoon Run,1736.5,0:11:55,Run,2.429,2020-02-07 22:55:17+00:00,0.0,g1453101,154.4,0:11:55,,,76.6,,,Run
3092334178,60 min Dual Ride with Robin with Jess King,34504.3,0:59:55,Ride,9.598,2020-02-12 00:38:51+00:00,0.0,b5274657,137.9,0:59:55,764.4,,68.6,212.6,221,Ride
3097812865,60 min 90s Ride with Emma Lovewell,33570.8,0:59:57,Ride,9.333,2020-02-13 23:57:28+00:00,0.0,b5274657,84.0,0:59:57,783.7,,74.5,217.9,213,Ride
3097845685,15 min Low Impact Ride with Hannah Marie Corbin,4184.3,0:14:53,Ride,4.686,2020-02-14 01:03:52+00:00,0.0,b5274657,90.7,0:14:53,59.9,,45.3,67.0,64,Ride
3100122732,45 min Pop Ride with Hannah Marie Corbin,23770.0,0:44:59,Ride,8.807,2020-02-14 22:30:45+00:00,0.0,b5274657,,0:44:59,539.7,,61.6,200.0,211,Ride
3100149835,Evening Run,1646.4,0:11:28,Run,2.393,2020-02-14 23:19:22+00:00,0.0,g1453101,162.1,0:11:28,,,73.9,,,Run
3187083664,"First outdoor ride of 2020, Booboton isn't not the same",36143.6,1:21:20,Ride,7.406,2020-03-15 19:40:30+00:00,100.0,b1683032,154.0,1:21:48,1178.7,,72.6,241.5,,Ride
3205003207,Afternoon Ride,38640.3,1:27:28,Ride,7.363,2020-03-21 20:39:04+00:00,56.0,b1683032,150.8,1:27:45,1205.0,,72.3,229.6,,Ride
